customer_id,plan_type,contract_type,payment_method,tenure_months,auto_renew,discount_percent,annual_revenue,monthly_charges
C03697,Enterprise,Month-to-Month,Credit Card,31,True,0,27191.860092383275,2265.9883410319394
C03698,Professional,Month-to-Month,Credit Card,51,True,0,6419.3041056823895,534.9420088068658
C03699,Enterprise,Annual,PayPal,34,True,10,21510.094719112796,1792.5078932593997
C03700,Starter,Annual,PayPal,5,False,0,1312.140785163252,109.345065430271
C03701,Professional,Month-to-Month,PayPal,11,True,0,6476.062927355354,539.6719106129461
C03702,Starter,Month-to-Month,Credit Card,7,True,0,1093.3157175995696,91.10964313329747
C03703,Starter,2-Year,PayPal,8,True,0,1158.4590528661786,96.53825440551488
C03704,Professional,Annual,Credit Card,17,True,0,6851.63393805552,570.96949483796
C03705,Starter,2-Year,Credit Card,44,True,0,1281.141822069286,106.76181850577383
C03706,Enterprise,Month-to-Month,Invoice,50,True,10,25428.560910998625,2119.046742583219
C03707,Starter,Annual,Credit Card,39,True,0,1271.8940148844486,105.99116790703738
C03708,Professional,Annual,PayPal,41,False,0,5574.0278134472,464.5023177872667
C03709,Professional,Annual,PayPal,51,True,20,4789.967488383803,399.16395736531695
C03710,Starter,2-Year,PayPal,14,True,0,1294.4837534164362,107.87364611803635
C03711,Starter,Month-to-Month,Credit Card,24,True,20,959.1521943614736,79.92934953012279
C03712,Starter,Annual,Credit Card,30,True,0,1207.2721740237953,100.60601450198294
C03713,Starter,Month-to-Month,Invoice,58,True,20,1155.3632451675599,96.28027043062998
C03714,Professional,Annual,Invoice,51,True,0,5857.7204956608275,488.1433746384023
C03715,Enterprise,Annual,PayPal,52,False,0,24772.63672286964,2064.38639357247
C03716,Starter,Annual,Credit Card,50,True,10,1108.1266460579998,92.34388717149999
C03717,Enterprise,Month-to-Month,PayPal,57,True,10,23572.368717018104,1964.3640597515086
C03718,Starter,Month-to-Month,PayPal,15,True,0,1231.2835415073864,102.6069617922822
C03719,Professional,Month-to-Month,PayPal,53,False,0,6077.681641977564,506.473470164797
C03720,Starter,Month-to-Month,Invoice,53,True,20,1153.4874770182391,96.1239564181866
C03721,Starter,Month-to-Month,PayPal,4,True,0,1187.7169358998592,98.97641132498826
C03722,Starter,2-Year,Invoice,13,True,0,1287.984302971409,107.33202524761742
C03723,Starter,Annual,Credit Card,5,True,0,1045.5527653564,87.12939711303333
C03724,Starter,Annual,PayPal,31,True,0,1200.266336617207,100.02219471810058
C03725,Starter,Annual,Invoice,12,True,0,1188.4461468585641,99.03717890488035
C03726,Starter,Annual,Credit Card,30,True,10,1072.214706874642,89.35122557288683
C03727,Starter,Annual,Invoice,49,False,10,894.1687213328022,74.51406011106685
C03728,Starter,Month-to-Month,PayPal,10,True,20,925.9684731878431,77.16403943232025
C03729,Professional,Month-to-Month,Credit Card,30,True,0,5478.898999297886,456.57491660815714
C03730,Professional,Annual,Credit Card,26,True,0,6651.871760662199,554.32264672185
C03731,Starter,Annual,Credit Card,44,True,0,1096.1940976543683,91.34950813786402
C03732,Starter,Annual,Invoice,6,True,0,1275.376061849739,106.28133848747825
C03733,Professional,Annual,Invoice,27,False,0,6405.2401458699505,533.7700121558292
C03734,Starter,Annual,Invoice,20,True,0,1128.5186699931685,94.04322249943071
C03735,Professional,Annual,Credit Card,28,False,0,5489.760169290016,457.48001410750135
C03736,Starter,2-Year,PayPal,20,True,0,1166.1160251450012,97.17633542875011
C03737,Starter,Annual,PayPal,12,False,0,1152.2284099216138,96.01903416013448
C03738,Starter,Month-to-Month,Credit Card,45,True,20,865.6015629036608,72.13346357530507
C03739,Starter,Month-to-Month,PayPal,21,True,10,1048.0526561505578,87.33772134587981
C03740,Professional,Annual,Credit Card,30,True,10,5568.465991978945,464.03883266491204
C03741,Starter,Annual,PayPal,49,True,10,951.3822612676162,79.28185510563468
C03742,Enterprise,Annual,PayPal,52,True,0,23531.441420324103,1960.9534516936753
C03743,Starter,Month-to-Month,PayPal,10,True,10,1023.2938320847311,85.27448600706093
C03744,Enterprise,Annual,Invoice,51,False,10,21801.640129983753,1816.8033441653126
C03745,Starter,Month-to-Month,Invoice,5,False,0,1426.1525662397469,118.84604718664558
C03746,Starter,2-Year,Credit Card,58,False,10,916.3444440893941,76.3620370074495
C03747,Professional,Annual,Invoice,37,True,0,5936.335231138909,494.6946025949091
C03748,Starter,Month-to-Month,Credit Card,8,False,0,1233.5406707053562,102.79505589211301
C03749,Professional,Month-to-Month,Invoice,30,True,0,5694.083729824015,474.5069774853346
C03750,Starter,Month-to-Month,PayPal,17,True,0,1244.1510491571278,103.67925409642731
C03751,Professional,Month-to-Month,Invoice,3,True,0,5124.362802017277,427.0302335014398
C03752,Starter,Annual,Invoice,21,True,0,1157.988399998514,96.49903333320951
C03753,Professional,Month-to-Month,Invoice,16,True,0,4399.1341557701735,366.5945129808478
C03754,Professional,Annual,Credit Card,32,True,0,5854.316115918244,487.8596763265203
C03755,Professional,Month-to-Month,Credit Card,27,True,20,4208.501252379296,350.7084376982746
C03756,Starter,Month-to-Month,PayPal,51,False,10,1113.8203561049693,92.81836300874744
C03757,Enterprise,Annual,PayPal,6,False,10,24654.403718155125,2054.5336431795936
C03758,Enterprise,Annual,PayPal,42,True,0,24661.79847744094,2055.1498731200786
C03759,Enterprise,Annual,Invoice,16,True,0,23821.744703172357,1985.1453919310297
C03760,Professional,Month-to-Month,PayPal,45,False,0,5687.932767823015,473.99439731858456
C03761,Starter,Month-to-Month,Credit Card,3,True,0,1166.4071497421842,97.20059581184869
C03762,Starter,Month-to-Month,PayPal,54,False,0,1168.2048787762778,97.35040656468982
C03763,Enterprise,Annual,PayPal,40,False,0,24038.720757205894,2003.2267297671578
C03764,Enterprise,Month-to-Month,PayPal,20,True,0,25144.73560620619,2095.394633850516
C03765,Starter,Annual,PayPal,40,True,0,1107.8367432972618,92.31972860810515
C03766,Starter,Annual,PayPal,7,False,0,1337.6882337490267,111.47401947908556
C03767,Enterprise,Month-to-Month,Credit Card,59,False,0,23484.45602861673,1957.0380023847274
C03768,Starter,2-Year,Invoice,11,True,10,1081.5458927025832,90.12882439188193
C03769,Starter,Month-to-Month,PayPal,29,True,0,1354.3237125739795,112.86030938116495
C03770,Enterprise,Annual,Invoice,52,True,10,17002.29663929769,1416.8580532748074
C03771,Professional,Annual,PayPal,3,True,0,4472.695045562011,372.72458713016755
C03772,Enterprise,Month-to-Month,Invoice,21,False,10,22441.273175272352,1870.1060979393626
C03773,Starter,2-Year,Credit Card,53,False,0,1201.016165246526,100.08468043721051
C03774,Starter,Annual,Invoice,32,True,0,1378.3014442412295,114.85845368676912
C03775,Professional,Month-to-Month,PayPal,30,True,0,5324.936311080918,443.7446925900765
C03776,Professional,Annual,Invoice,39,False,20,5033.091134624515,419.42426121870955
C03777,Starter,2-Year,Invoice,11,True,0,1156.8299668559782,96.40249723799819
C03778,Enterprise,Annual,PayPal,17,True,0,26275.522999961693,2189.6269166634743
C03779,Enterprise,Month-to-Month,Invoice,25,True,0,18755.17458834993,1562.9312156958276
C03780,Starter,Annual,PayPal,50,True,0,1168.2476307013314,97.35396922511096
C03781,Starter,Month-to-Month,Credit Card,25,False,0,1287.3775173643353,107.28145978036127
C03782,Starter,Annual,PayPal,9,False,10,994.2027476241417,82.85022896867848
C03783,Starter,Annual,Credit Card,45,True,0,1193.4503422038501,99.45419518365418
C03784,Starter,Month-to-Month,Invoice,29,True,0,1205.9771695637576,100.49809746364646
C03785,Starter,Annual,PayPal,15,True,0,1240.3584204477372,103.3632017039781
C03786,Starter,2-Year,Invoice,19,True,0,1069.2874401864347,89.10728668220288
C03787,Enterprise,Annual,Credit Card,15,False,0,22836.651611123038,1903.0543009269197
C03788,Starter,Annual,Credit Card,39,True,0,1259.3610237854286,104.94675198211905
C03789,Professional,Month-to-Month,Invoice,35,False,0,6446.524034749385,537.2103362291153
C03790,Professional,2-Year,PayPal,56,True,10,5493.133763381881,457.7611469484901
C03791,Professional,Month-to-Month,PayPal,40,True,0,5794.073904602752,482.83949205022935
C03792,Enterprise,Annual,PayPal,13,True,0,24225.329167218697,2018.777430601558
C03793,Professional,Annual,PayPal,16,True,10,5855.052421514304,487.921035126192
C03794,Enterprise,Annual,Credit Card,3,True,0,24483.774224909248,2040.3145187424373
C03795,Starter,Month-to-Month,PayPal,53,True,0,1058.3356332109684,88.19463610091402
C03796,Professional,Annual,Invoice,31,True,0,5325.621540826209,443.8017950688507
C03797,Professional,Annual,Credit Card,55,False,0,6021.975832310121,501.8313193591768
C03798,Enterprise,Month-to-Month,Invoice,1,True,0,20018.508346862807,1668.209028905234
C03799,Starter,Annual,Invoice,35,True,0,1295.0844988952815,107.92370824127346
C03800,Starter,Month-to-Month,Invoice,16,True,0,1088.655838253891,90.72131985449091
C03801,Professional,Month-to-Month,Credit Card,1,True,10,4775.657926452014,397.9714938710012
C03802,Starter,Month-to-Month,PayPal,50,True,0,1402.5520488070931,116.8793374005911
C03803,Professional,Month-to-Month,Invoice,14,True,20,4554.591184184248,379.54926534868736
C03804,Enterprise,Annual,Invoice,7,True,10,22212.139771772836,1851.0116476477363
C03805,Enterprise,Annual,PayPal,23,True,0,25436.907456036166,2119.742288003014
C03806,Starter,Annual,PayPal,35,True,10,1236.7874857070533,103.0656238089211
C03807,Starter,Month-to-Month,PayPal,29,True,0,1128.8527598645405,94.07106332204505
C03808,Professional,Month-to-Month,PayPal,22,False,0,6106.297563501117,508.8581302917598
C03809,Professional,Annual,Invoice,16,False,20,4742.720740440224,395.2267283700187
C03810,Professional,Month-to-Month,Credit Card,29,False,0,7438.991457048604,619.9159547540504
C03811,Professional,Annual,PayPal,6,True,0,4786.6206528927205,398.8850544077267
C03812,Professional,2-Year,PayPal,18,False,0,5903.7076896876615,491.9756408073051
C03813,Starter,Annual,Invoice,29,False,0,1197.9086824801934,99.82572354001611
C03814,Professional,Annual,PayPal,25,False,0,5933.4474466412385,494.45395388676985
C03815,Starter,Annual,Invoice,45,True,0,1026.6349278019468,85.55291065016223
C03816,Starter,2-Year,Invoice,56,True,10,879.7282088073397,73.3106840672783
C03817,Professional,Annual,Invoice,2,False,0,5075.45337925434,422.95444827119496
C03818,Professional,Annual,Invoice,44,False,10,5865.728168168961,488.81068068074677
C03819,Professional,Annual,PayPal,32,True,0,5989.844783962721,499.1537319968934
C03820,Starter,Annual,Credit Card,36,True,0,988.8908615037743,82.4075717919812
C03821,Starter,Annual,PayPal,32,True,0,1371.818859658265,114.31823830485541
C03822,Starter,Annual,Credit Card,41,True,10,1292.0311841752473,107.66926534793727
C03823,Professional,Annual,PayPal,20,False,10,5562.642956456887,463.55357970474057
C03824,Starter,Annual,Invoice,55,True,0,1251.2499929742048,104.2708327478504
C03825,Professional,Annual,PayPal,37,True,0,6053.334384540902,504.44453204507516
C03826,Professional,Annual,Invoice,42,False,10,5061.360093650744,421.78000780422866
C03827,Starter,Month-to-Month,PayPal,38,True,0,980.3634876967288,81.69695730806073
C03828,Enterprise,Annual,Invoice,33,True,0,21401.774966822803,1783.4812472352335
C03829,Enterprise,Month-to-Month,Credit Card,52,False,0,23869.680566729046,1989.1400472274206
C03830,Enterprise,Annual,Invoice,5,True,10,22843.060622953566,1903.5883852461304
C03831,Professional,Annual,PayPal,6,True,0,5860.804695809252,488.40039131743765
C03832,Starter,Annual,Invoice,22,False,0,1188.6103118087617,99.05085931739681
C03833,Starter,Month-to-Month,Credit Card,21,False,0,1205.2887508997967,100.44072924164972
C03834,Professional,Month-to-Month,Credit Card,19,False,0,6063.613826319938,505.30115219332816
C03835,Starter,2-Year,PayPal,43,True,0,1129.5757089412234,94.13130907843528
C03836,Professional,Month-to-Month,Invoice,15,True,10,5623.010204888842,468.5841837407368
C03837,Professional,Month-to-Month,PayPal,34,False,10,4799.382697471782,399.94855812264854
C03838,Starter,Annual,Invoice,47,True,0,1236.7812783788117,103.06510653156765
C03839,Professional,Annual,Credit Card,7,True,0,5089.003508884358,424.0836257403632
C03840,Starter,Annual,PayPal,17,True,20,845.3812128927857,70.44843440773214
C03841,Starter,Annual,Credit Card,44,True,0,1113.9028647519367,92.82523872932806
C03842,Enterprise,Annual,Invoice,44,True,0,24466.88119775055,2038.9067664792126
C03843,Starter,2-Year,Credit Card,5,True,20,982.6397195781674,81.88664329818062
C03844,Professional,Annual,Invoice,52,True,10,4940.638624591684,411.7198853826403
C03845,Starter,Month-to-Month,PayPal,39,False,0,1029.7619935135172,85.81349945945976
C03846,Professional,Annual,Invoice,2,True,0,6723.605719116203,560.3004765930169
C03847,Starter,Annual,Invoice,27,True,0,1208.006436208021,100.66720301733507
C03848,Professional,Annual,PayPal,45,True,20,4734.136337500763,394.51136145839695
C03849,Professional,Month-to-Month,PayPal,24,True,10,5596.59645602523,466.38303800210247
C03850,Enterprise,Annual,Credit Card,41,False,0,21710.51679143911,1809.2097326199257
C03851,Starter,Annual,Invoice,47,False,10,1195.659448127409,99.63828734395075
C03852,Professional,Annual,Invoice,28,False,10,5711.055799629772,475.9213166358143
C03853,Professional,Annual,Credit Card,58,False,0,5829.986819946888,485.832234995574
C03854,Starter,Annual,Invoice,47,False,0,1192.5357642077372,99.37798035064476
C03855,Starter,Month-to-Month,Invoice,1,True,0,1171.2314678861594,97.60262232384662
C03856,Professional,Annual,PayPal,53,True,10,6119.94507747009,509.9954231225075
C03857,Professional,Month-to-Month,PayPal,52,True,0,6258.764610892089,521.5637175743408
C03858,Starter,Annual,PayPal,21,True,0,1265.0865652080754,105.42388043400628
C03859,Starter,Annual,Credit Card,57,True,0,1208.3004713454848,100.69170594545706
C03860,Professional,Annual,PayPal,28,True,0,5999.859289162262,499.98827409685515
C03861,Starter,Month-to-Month,Credit Card,3,True,0,1425.4921835179302,118.79101529316085
C03862,Professional,Month-to-Month,PayPal,30,True,0,5782.402732136756,481.86689434472964
C03863,Starter,Annual,Invoice,1,True,0,1226.3189544155105,102.19324620129254
C03864,Professional,Month-to-Month,Invoice,59,True,0,7236.8211342856675,603.068427857139
C03865,Professional,Month-to-Month,PayPal,51,False,0,6796.208878335793,566.3507398613161
C03866,Professional,Annual,PayPal,52,True,0,6227.5775749815875,518.9647979151323
C03867,Professional,Annual,Credit Card,45,False,0,5094.148893038637,424.51240775321975
C03868,Starter,Annual,Invoice,47,False,0,1460.2557777611771,121.68798148009809
C03869,Starter,2-Year,PayPal,45,True,0,1171.1451930109724,97.59543275091437
C03870,Starter,Month-to-Month,PayPal,18,True,0,1210.0687825549203,100.83906521291003
C03871,Starter,Month-to-Month,Invoice,49,True,0,1323.8177623419947,110.31814686183289
C03872,Enterprise,Annual,PayPal,33,False,10,21154.991687078294,1762.9159739231911
C03873,Professional,Annual,Invoice,15,True,0,6127.60995783223,510.63416315268586
C03874,Starter,Month-to-Month,PayPal,24,True,0,1207.7380882885302,100.64484069071085
C03875,Starter,Annual,Invoice,36,True,0,1156.3687027208618,96.36405856007183
C03876,Starter,Annual,Credit Card,34,True,0,1242.15930060844,103.51327505070333
C03877,Starter,Annual,PayPal,26,False,0,1123.9122291549443,93.65935242957869
C03878,Starter,Month-to-Month,PayPal,51,True,0,1063.6316805868344,88.6359733822362
C03879,Starter,2-Year,PayPal,40,True,0,1264.8998309233943,105.40831924361619
C03880,Starter,Annual,Credit Card,22,True,20,1080.1652853966823,90.01377378305686
C03881,Starter,Month-to-Month,PayPal,16,False,0,1110.8964593676549,92.57470494730457
C03882,Professional,Month-to-Month,PayPal,40,False,0,5683.99650812941,473.66637567745084
C03883,Professional,Month-to-Month,Invoice,42,True,20,4802.321159671324,400.1934299726103
C03884,Professional,Annual,PayPal,16,True,0,6003.55577681909,500.2963147349242
C03885,Starter,Annual,PayPal,5,True,0,963.3394322238992,80.27828601865826
C03886,Professional,Month-to-Month,Invoice,51,True,0,5745.6100014661615,478.80083345551344
C03887,Professional,Annual,Credit Card,6,False,0,7077.140243549426,589.7616869624521
C03888,Starter,Annual,Credit Card,42,True,0,1367.6931488530417,113.97442907108682
C03889,Starter,Month-to-Month,Invoice,24,True,0,1404.5156660783498,117.04297217319582
C03890,Starter,Annual,Credit Card,30,True,0,1274.1134227167558,106.17611855972966
C03891,Starter,Month-to-Month,Credit Card,37,True,10,1022.5502234550422,85.21251862125352
C03892,Starter,Month-to-Month,PayPal,32,True,0,1230.7682001224427,102.56401667687022
C03893,Professional,Annual,PayPal,53,True,20,5087.236689810298,423.93639081752485
C03894,Starter,Month-to-Month,PayPal,19,True,0,1160.4949267793031,96.70791056494193
C03895,Starter,Annual,Credit Card,51,False,0,993.0619417583898,82.75516181319915
C03896,Starter,2-Year,PayPal,45,True,20,1046.9241415391161,87.243678461593
C03897,Professional,Month-to-Month,Credit Card,28,True,10,5157.782317896338,429.8151931580282
C03898,Enterprise,Month-to-Month,PayPal,47,True,10,22953.01330733824,1912.7511089448533
C03899,Enterprise,Annual,Credit Card,8,True,0,20205.417837185607,1683.7848197654673
C03900,Starter,Month-to-Month,Invoice,43,True,10,1010.7038367176515,84.22531972647096
C03901,Starter,Month-to-Month,Invoice,1,True,0,1246.5519111790736,103.87932593158946
C03902,Professional,Annual,PayPal,4,True,10,5740.760289518458,478.39669079320487
C03903,Starter,2-Year,Credit Card,57,True,20,1031.861826942998,85.98848557858317
C03904,Professional,Month-to-Month,Invoice,22,True,0,5958.676666422964,496.55638886858037
C03905,Enterprise,2-Year,Invoice,22,True,0,24462.81797337704,2038.5681644480867
C03906,Professional,Annual,PayPal,30,False,10,5610.431618406648,467.535968200554
C03907,Starter,Annual,PayPal,58,True,0,1238.361771224237,103.19681426868641
C03908,Professional,Annual,Credit Card,27,True,0,6342.708330662408,528.5590275552007
C03909,Enterprise,Month-to-Month,Invoice,27,True,0,21237.063132805702,1769.7552610671419
C03910,Professional,Month-to-Month,Credit Card,13,True,0,7117.946197811902,593.1621831509918
C03911,Starter,Month-to-Month,Credit Card,39,False,0,1177.893998265881,98.15783318882342
C03912,Enterprise,Month-to-Month,PayPal,27,True,0,23772.245065124796,1981.020422093733
C03913,Enterprise,2-Year,Credit Card,39,True,0,23301.506639142863,1941.792219928572
C03914,Enterprise,Annual,Credit Card,38,True,0,24556.20736597902,2046.350613831585
C03915,Starter,Annual,Invoice,57,True,0,1026.9171495660114,85.57642913050096
C03916,Professional,Annual,Credit Card,8,True,0,5707.629811317924,475.635817609827
C03917,Professional,2-Year,Invoice,12,True,10,4369.6217573464,364.13514644553334
C03918,Starter,2-Year,Invoice,24,True,0,1143.8462617962898,95.32052181635748
C03919,Professional,Annual,Credit Card,18,True,10,5485.225924847305,457.10216040394204
C03920,Professional,Month-to-Month,Credit Card,55,False,10,5707.525856946978,475.6271547455815
C03921,Enterprise,Month-to-Month,Invoice,15,True,0,23857.826017561252,1988.1521681301044
C03922,Enterprise,Month-to-Month,Credit Card,16,True,0,24686.366639597818,2057.1972199664847
C03923,Starter,Month-to-Month,Invoice,33,True,10,897.9192309971021,74.82660258309184
C03924,Starter,Month-to-Month,Credit Card,10,False,0,1218.710573079714,101.55921442330951
C03925,Starter,2-Year,Invoice,47,True,0,1350.847510299572,112.57062585829766
C03926,Enterprise,2-Year,Invoice,24,False,0,25113.1428309036,2092.7619025752997
C03927,Starter,Annual,PayPal,45,True,0,1110.4292872855267,92.53577394046056
C03928,Professional,Annual,Credit Card,19,True,0,6101.429617959833,508.45246816331945
C03929,Professional,Annual,Invoice,27,False,0,6818.916231503667,568.2430192919722
C03930,Enterprise,Month-to-Month,Invoice,45,False,0,25366.869696037294,2113.9058080031077
C03931,Starter,2-Year,Credit Card,41,True,0,1271.6118190159934,105.96765158466611
C03932,Professional,Month-to-Month,Credit Card,31,True,20,4422.6220899512,368.55184082926667
C03933,Enterprise,Annual,Credit Card,21,True,0,23130.24866440887,1927.5207220340726
C03934,Professional,Month-to-Month,PayPal,16,True,0,5958.814301680756,496.56785847339637
C03935,Starter,Annual,Credit Card,23,False,10,1275.1460736958788,106.2621728079899
C03936,Starter,Annual,PayPal,14,True,0,1090.4933310298695,90.87444425248913
C03937,Professional,Annual,Credit Card,23,True,0,6155.779830289354,512.9816525241129
C03938,Starter,Month-to-Month,PayPal,41,True,10,1152.706209966334,96.05885083052783
C03939,Professional,Annual,Credit Card,18,True,10,5800.5574045725125,483.37978371437606
C03940,Professional,Annual,PayPal,36,True,0,5850.9343524565,487.57786270470837
C03941,Enterprise,Month-to-Month,Invoice,12,True,0,23217.342737931358,1934.7785614942798
C03942,Starter,Annual,PayPal,56,True,0,1431.3109671912841,119.27591393260701
C03943,Professional,Annual,PayPal,37,False,0,5839.122062070985,486.59350517258207
C03944,Starter,Annual,Invoice,11,True,0,1149.8058824649086,95.81715687207571
C03945,Starter,Month-to-Month,Credit Card,5,True,0,1311.4989268682707,109.29157723902256
C03946,Starter,Annual,Invoice,51,True,0,1215.4057320236764,101.28381100197304
C03947,Professional,Month-to-Month,Invoice,21,True,0,5219.520442083181,434.96003684026505
C03948,Professional,Month-to-Month,Invoice,32,True,0,6587.700440515682,548.9750367096402
C03949,Starter,Month-to-Month,PayPal,29,False,20,921.8202203504502,76.81835169587085
C03950,Starter,Month-to-Month,Invoice,7,False,10,1035.8813658361669,86.3234471530139
C03951,Professional,Annual,Credit Card,36,False,10,6836.521953545107,569.7101627954256
C03952,Professional,Month-to-Month,PayPal,40,True,0,5859.21073702186,488.26756141848836
C03953,Professional,Annual,PayPal,27,False,0,6040.404226096124,503.3670188413437
C03954,Enterprise,Annual,Invoice,6,True,10,23572.511168203615,1964.3759306836346
C03955,Enterprise,Annual,PayPal,38,True,0,21763.010261036266,1813.5841884196889
C03956,Starter,Month-to-Month,Credit Card,54,True,0,1266.9994074412919,105.58328395344098
C03957,Starter,Annual,PayPal,4,True,0,1310.8840775078306,109.24033979231922
C03958,Professional,Annual,Invoice,46,True,0,6795.910138699243,566.3258448916037
C03959,Professional,Month-to-Month,Invoice,35,True,20,5116.5247098133395,426.3770591511116
C03960,Starter,Annual,Invoice,10,True,0,1067.4035677312725,88.95029731093938
C03961,Professional,Month-to-Month,PayPal,54,True,0,6261.760380941661,521.8133650784717
C03962,Starter,Month-to-Month,Invoice,38,True,0,1038.594255344261,86.54952127868842
C03963,Enterprise,2-Year,PayPal,50,False,0,26952.074747001552,2246.006228916796
C03964,Professional,Month-to-Month,Invoice,30,False,0,6644.499024002131,553.7082520001776
C03965,Starter,Annual,Invoice,42,True,10,1104.2696244120398,92.02246870100332
C03966,Starter,Month-to-Month,Invoice,9,True,0,1222.085589446244,101.840465787187
C03967,Starter,2-Year,Credit Card,16,True,10,1079.181009407994,89.9317507839995
C03968,Professional,Month-to-Month,Credit Card,52,True,0,5984.074868272943,498.6729056894119
C03969,Professional,Month-to-Month,Invoice,4,False,0,6580.697286402626,548.3914405335521
C03970,Professional,Annual,Invoice,26,True,10,5231.8328435202275,435.98607029335227
C03971,Starter,Annual,PayPal,29,False,10,1316.714638271214,109.7262198559345
C03972,Starter,Annual,PayPal,28,False,20,976.614236285017,81.38451969041809
C03973,Starter,Annual,Credit Card,11,True,0,1348.9832480210616,112.4152706684218
C03974,Starter,Month-to-Month,PayPal,28,False,0,1001.4089470983357,83.45074559152798
C03975,Starter,Annual,PayPal,44,True,0,1130.73071658954,94.227559715795
C03976,Starter,Annual,PayPal,32,True,0,1309.967494179293,109.16395784827442
C03977,Starter,Annual,PayPal,24,False,0,1238.7235875433785,103.22696562861488
C03978,Professional,Month-to-Month,Credit Card,51,True,0,6017.061150372201,501.4217625310168
C03979,Enterprise,Annual,Credit Card,42,True,10,23888.81316411404,1990.7344303428365
C03980,Starter,2-Year,PayPal,39,True,0,1454.4411649164726,121.20343040970606
C03981,Professional,Annual,PayPal,7,False,0,5306.562972560676,442.213581046723
C03982,Starter,Month-to-Month,Credit Card,18,True,0,1320.1072381626223,110.00893651355186
C03983,Professional,Annual,Invoice,3,False,0,5734.590542969193,477.88254524743274
C03984,Enterprise,Annual,PayPal,44,True,20,20841.264633160474,1736.7720527633728
C03985,Starter,Month-to-Month,Invoice,46,True,0,1145.5144790874026,95.45953992395022
C03986,Starter,Annual,PayPal,20,True,20,1010.8200021162032,84.23500017635027
C03987,Starter,Annual,Credit Card,34,True,20,1019.5455858283555,84.96213215236295
C03988,Professional,Month-to-Month,PayPal,30,True,20,4465.675506900929,372.1396255750774
C03989,Professional,Month-to-Month,Invoice,9,False,10,5143.40107656797,428.6167563806642
C03990,Starter,Month-to-Month,Credit Card,10,True,0,1177.324005613451,98.11033380112092
C03991,Starter,Month-to-Month,PayPal,59,False,0,1004.9676004060585,83.74730003383821
C03992,Enterprise,Month-to-Month,PayPal,6,True,0,25088.95696897143,2090.7464140809525
C03993,Starter,Month-to-Month,Credit Card,17,True,0,1376.7323314658297,114.72769428881914
C03994,Starter,Month-to-Month,PayPal,15,True,10,944.0056118881047,78.66713432400873
C03995,Enterprise,Annual,Credit Card,33,True,10,23021.677096081574,1918.473091340131
C03996,Starter,Annual,PayPal,56,True,0,1241.1702049394262,103.43085041161885
C03997,Enterprise,Annual,Credit Card,59,True,0,22345.817008521488,1862.1514173767907
C03998,Enterprise,Annual,PayPal,54,False,0,28898.160963237962,2408.1800802698303
C03999,Starter,Month-to-Month,Credit Card,13,True,0,1338.0654361643194,111.50545301369328
C04000,Professional,Annual,Credit Card,42,True,0,6743.12796601697,561.9273305014142
C04001,Professional,Month-to-Month,PayPal,44,False,0,6024.30584859888,502.02548738324003
C04002,Enterprise,Annual,Credit Card,55,False,0,20370.134645404363,1697.5112204503637
C04003,Starter,Month-to-Month,PayPal,22,False,0,1220.5487969554279,101.71239974628566
C04004,Professional,Month-to-Month,PayPal,16,False,0,5924.887517906859,493.7406264922383
C04005,Enterprise,Month-to-Month,PayPal,34,True,0,26452.451718974557,2204.370976581213
C04006,Professional,2-Year,Credit Card,3,False,0,5645.187389160938,470.4322824300782
C04007,Enterprise,Month-to-Month,PayPal,8,False,20,21761.962120727203,1813.4968433939337
C04008,Professional,Month-to-Month,Credit Card,20,False,0,5627.30315488947,468.94192957412247
C04009,Enterprise,Month-to-Month,Invoice,47,True,0,25693.904988261904,2141.1587490218253
C04010,Starter,Annual,Invoice,24,False,10,999.3395359363128,83.2782946613594
C04011,Professional,Annual,Invoice,51,True,0,5977.087524230384,498.0906270191986
C04012,Professional,Annual,PayPal,18,True,0,5200.354294344679,433.3628578620566
C04013,Starter,Annual,Credit Card,23,True,0,1208.7315884096176,100.72763236746813
C04014,Starter,Annual,PayPal,1,False,0,1079.0722465837991,89.9226872153166
C04015,Professional,Month-to-Month,Credit Card,59,True,0,6332.976075752353,527.748006312696
C04016,Starter,Month-to-Month,Invoice,51,False,0,1283.5777571809722,106.96481309841435
C04017,Starter,Annual,Invoice,2,True,0,1198.634630672036,99.88621922266968
C04018,Starter,Annual,Invoice,5,True,0,1121.5793852295922,93.46494876913268
C04019,Enterprise,2-Year,PayPal,18,True,0,24972.180624725832,2081.015052060486
C04020,Starter,Annual,PayPal,16,True,0,1314.0635109791253,109.50529258159378
C04021,Professional,Annual,Credit Card,10,True,0,5898.064357441422,491.5053631201185
C04022,Starter,Annual,Credit Card,53,True,0,1148.4617557968418,95.70514631640349
C04023,Professional,Annual,Invoice,29,True,0,5243.907239212761,436.99226993439675
C04024,Professional,Month-to-Month,PayPal,35,True,0,6130.701480792464,510.8917900660387
C04025,Professional,Month-to-Month,PayPal,25,True,0,6635.999605220723,552.999967101727
C04026,Professional,Annual,Credit Card,42,False,0,6857.992997137787,571.499416428149
C04027,Professional,Month-to-Month,Credit Card,57,True,0,6142.387485953316,511.865623829443
C04028,Professional,Month-to-Month,PayPal,24,True,0,5159.326947999332,429.9439123332777
C04029,Starter,2-Year,PayPal,13,True,10,1029.236666874393,85.76972223953275
C04030,Professional,Annual,Credit Card,21,False,0,6702.309556531003,558.5257963775836
