customer_id,emails_opened,emails_clicked,csat_score,nps_score
C02406,4,2,,8.737144975956951
C02407,3,1,1.899554807985175,
C02408,10,0,4.336552662629702,9.239446465565498
C02409,8,2,4.385963206421474,8.682200715137949
C02410,4,0,4.346888930137742,
C02411,4,2,4.796789939741894,9.385433607312187
C02412,4,1,,7.721116881873993
C02413,5,1,4.249362234972184,8.23960989398808
C02414,2,3,3.7258309046553104,7.940695684968974
C02415,6,2,3.4382478571240904,
C02416,7,1,4.007702493956824,10.0
C02417,1,2,2.5932259862569893,
C02418,5,0,,
C02419,5,1,,2.408567903818317
C02420,4,3,4.45809429361316,
C02421,2,2,,
C02422,8,0,3.487483862090839,8.321027465804754
C02423,7,3,5.0,
C02424,4,0,3.6438679802153704,3.638519424589459
C02425,3,0,4.355255534470972,8.74778690726206
C02426,2,2,3.3836754979746333,5.95909593708104
C02427,9,2,,6.58112390119157
C02428,5,1,3.8746187660734375,8.379091266839344
C02429,0,0,4.169115019800216,8.941406139564776
C02430,4,2,2.1092718379047914,
C02431,2,2,3.4955148357460772,3.0585711074682607
C02432,6,1,3.4432467375644524,
C02433,2,0,,5.51111936590243
C02434,9,0,,
C02435,7,0,,
C02436,1,0,,
C02437,8,0,,8.691835425806548
C02438,8,2,4.728156888518058,
C02439,3,0,1.8462622924654564,2.444746537599083
C02440,4,3,,
C02441,2,1,,
C02442,6,0,4.503721244710309,
C02443,5,2,4.8229346840244816,
C02444,5,0,,6.072481696620054
C02445,5,0,4.307053717382811,
C02446,5,1,3.41047709425536,1.3119089650464257
C02447,6,3,,8.393869585605438
C02448,6,0,3.537004865206801,
C02449,7,1,,7.5873698686330515
C02450,4,1,3.532785478174305,
C02451,6,1,,5.5745529196824855
C02452,7,0,4.23566894159796,
C02453,1,1,3.659398820948887,
C02454,7,0,4.690512968312556,6.121120030826133
C02455,9,2,,
C02456,6,0,4.180834680620903,
C02457,3,0,4.266463150413814,
C02458,5,3,4.44693627131553,
C02459,6,1,4.150525057948773,
C02460,6,2,4.338459425140325,
C02461,6,1,3.0934342796633953,
C02462,5,0,,
C02463,8,1,4.511189770016743,
C02464,8,1,4.27709051573038,
C02465,3,0,,
C02466,5,2,4.057266704710289,
C02467,2,3,4.715692032679878,7.811664863916387
C02468,10,0,3.90161666006502,7.600228793438401
C02469,3,1,3.2764922915608428,5.838213622524162
C02470,7,2,,
C02471,1,1,4.970137646735017,9.379546070065736
C02472,6,0,3.202393974136057,8.273452808741613
C02473,5,1,5.0,
C02474,6,1,5.0,7.697048131185167
C02475,9,2,,5.534001689155073
C02476,12,2,4.184510010240398,10.0
C02477,5,1,5.0,9.55509468323554
C02478,8,0,,6.926744505251055
C02479,1,2,4.9222079122990525,7.319628383620144
C02480,4,0,,8.92676890922089
C02481,7,1,4.70672176775818,
C02482,5,1,4.398900217850986,7.559640013542713
C02483,5,0,4.9563119511551035,7.603911660855364
C02484,6,1,4.062578158745973,5.613950133667003
C02485,5,1,,
C02486,5,0,4.974825901643194,
C02487,6,1,,5.359436657697344
C02488,5,0,5.0,
C02489,6,0,3.9919818219237677,7.139730317998729
C02490,3,2,3.775996380837777,1.7840825636514017
C02491,1,0,4.567082484770512,9.780297710410577
C02492,3,1,3.6754226969018715,2.6317415365324273
C02493,4,2,,4.963910667821889
C02494,4,1,2.705347109794505,
C02495,4,0,4.339247223862574,9.576594106475639
C02496,4,1,4.963897488658316,
C02497,4,0,,
C02498,5,1,4.301525039006038,7.014546374922832
C02499,7,1,2.8644175947201407,
C02500,4,1,,
C02501,4,0,3.5941352619361684,
C02502,6,0,4.562227048969824,
C02503,3,0,,9.8102193172403
C02504,11,0,3.8798995791070534,
C02505,6,1,,
C02506,4,1,4.878568185471597,5.487267177214493
C02507,4,0,,8.13122832701014
C02508,0,0,4.710267896039555,7.777473869426923
C02509,8,2,,
C02510,3,1,,
C02511,6,1,,
C02512,8,0,,
C02513,3,1,4.274480148271992,
C02514,6,3,3.512028437147481,
C02515,6,0,4.330078119202813,
C02516,4,1,3.88285682139007,5.970277726534666
C02517,3,1,4.397632367992206,4.580565094058807
C02518,7,0,,9.141846594522605
C02519,2,1,2.1587127011082705,
C02520,7,1,3.373725942133015,1.6138512201477746
C02521,4,0,3.7818285687904183,
C02522,2,1,2.2933523374130216,
C02523,4,1,,
C02524,6,0,4.4967817887147765,8.808815291456419
C02525,4,0,,
C02526,10,2,5.0,8.511262810164814
C02527,2,1,2.0145372570721505,
C02528,9,1,3.9579845865991556,
C02529,9,1,,
C02530,7,1,,
C02531,6,2,5.0,7.274700581378273
C02532,6,0,3.8635507988691553,7.7611167758033925
C02533,8,1,4.399861858513316,7.8333762234575035
C02534,3,0,4.826910045480711,10.0
C02535,3,1,,8.774142015491957
C02536,10,1,,
C02537,3,0,5.0,
C02538,5,1,4.038422862656255,
C02539,3,0,4.400896146168676,
C02540,8,1,4.1366798673794,
C02541,3,0,,
C02542,3,1,,6.050273862848724
C02543,6,3,,7.160547010776098
C02544,1,1,5.0,
C02545,5,1,4.799161052923077,7.68190861272018
C02546,7,2,2.8113690262724855,
C02547,3,1,4.172193468279444,8.210074500521177
C02548,3,1,5.0,
C02549,6,1,4.288032454452898,
C02550,4,1,4.086065126747135,
C02551,5,1,,2.920830129810496
C02552,6,1,3.544695672786978,1.876074602416531
C02553,7,4,3.5560598952594695,6.249853241058814
C02554,6,2,,
C02555,5,1,4.750833430032842,
C02556,2,2,,
C02557,3,2,4.7130622476012825,
C02558,1,3,,4.1420115490663205
C02559,4,1,5.0,6.758408232754963
C02560,5,0,4.338651366738253,5.824063380682229
C02561,6,0,3.991477340079581,7.372728707853829
C02562,8,2,,
C02563,5,0,4.321842311992518,2.062367481331031
C02564,5,0,,8.982366808590712
C02565,7,0,4.545668544434726,8.311599705147755
C02566,4,1,,
C02567,5,3,,
C02568,7,3,,6.947138025163161
C02569,3,0,,
C02570,10,0,,
C02571,3,0,5.0,6.991589527145305
C02572,3,2,5.0,9.006766799682982
C02573,5,2,,1.9845205290943584
C02574,8,2,5.0,7.140463511020862
C02575,6,3,5.0,5.89688237556594
C02576,7,0,,10.0
C02577,6,1,2.6925245059100895,
C02578,5,0,,8.093276564816055
C02579,4,2,,7.555189156356477
C02580,9,1,3.868499025609858,10.0
C02581,6,0,4.685449469049938,7.1918192828723235
C02582,4,0,3.8856036974563266,8.725564745888759
C02583,7,0,5.0,6.158971995316686
C02584,8,1,4.025075613313892,
C02585,2,0,3.811040936892943,
C02586,7,1,,9.507109792515177
C02587,2,0,4.104376753457351,8.324388814831446
C02588,4,3,5.0,
C02589,6,0,,
C02590,4,1,,
C02591,5,1,,
C02592,5,0,,
C02593,8,1,4.379818003079643,
C02594,4,2,4.395503465532048,
C02595,11,0,4.940212345028361,8.910776434837402
C02596,3,1,,8.22762222554896
C02597,7,1,,5.210176960172872
C02598,6,0,,
C02599,2,0,,
C02600,4,0,5.0,6.640125307459377
C02601,6,0,,
C02602,8,2,2.3683154237126933,
C02603,6,1,3.132541552726817,5.943145646794733
C02604,10,0,3.8418339430052493,
C02605,3,0,3.95672648233135,5.903104800143795
C02606,2,2,3.520716357960759,4.408765405058481
C02607,5,0,3.4658643750394287,
C02608,4,0,,3.6479704895434537
C02609,1,1,4.394900474905296,
C02610,2,1,,
C02611,6,0,4.536044098473423,
C02612,6,1,,7.601107836424552
C02613,4,1,,
C02614,6,1,,4.808607084823878
C02615,7,0,5.0,
C02616,4,2,4.625788239050951,
C02617,1,2,,
C02618,8,2,,
C02619,1,0,,7.034742939129245
C02620,4,0,,
C02621,4,0,3.928978326270003,10.0
C02622,5,2,,
C02623,4,0,,
C02624,6,3,,8.138094985357514
C02625,5,1,3.88560307240136,
C02626,2,1,4.037219995418927,
C02627,3,1,5.0,7.369647048721557
C02628,6,5,,
C02629,6,1,,7.050240504578974
C02630,4,2,4.6453540832328875,5.46647412314042
C02631,3,0,4.721323965492911,8.29420015108432
C02632,8,1,4.283443339532477,5.067442010977194
C02633,5,1,4.249289799431991,
C02634,3,0,,
C02635,6,2,5.0,8.870385020297238
C02636,9,0,3.7307966520062728,8.816665767790658
C02637,5,1,,
C02638,2,0,3.567290613156276,10.0
C02639,5,0,4.820881928746222,9.560007481860731
C02640,10,1,,7.912548839790801
C02641,5,1,4.215545486275808,8.47388590045225
C02642,8,1,,
C02643,5,0,4.191594696115812,7.934830271559802
C02644,1,1,,
C02645,6,1,,
C02646,8,1,1.4460058399048905,
C02647,3,0,,3.5591453386564935
C02648,5,2,5.0,10.0
C02649,5,0,4.276111429260887,5.176882299631404
C02650,7,1,5.0,7.591106400044265
C02651,2,1,,8.933334706496249
C02652,3,0,,8.542529517061949
C02653,3,2,4.030399027693138,9.487356493130044
C02654,3,1,4.220485966225036,
C02655,3,2,4.0470239378684365,
C02656,6,1,3.7421538523813065,
C02657,5,3,4.887262991710443,10.0
C02658,7,2,2.4119599639645553,
C02659,5,0,,7.918441274543061
C02660,5,0,,7.6405693979202525
C02661,4,1,,
C02662,4,1,,7.171992141662884
C02663,4,2,5.0,
C02664,3,1,3.9997020206154774,
C02665,6,3,4.555617686330326,9.005701703792091
C02666,7,0,,
C02667,6,2,3.916894497199326,8.152672672844522
C02668,4,0,1.0,
C02669,7,1,4.7269664516894965,
C02670,4,2,,
C02671,5,1,4.1460425294431,
C02672,4,1,,6.211259699130871
C02673,8,1,4.517163395536992,8.875416002344169
C02674,2,1,,
C02675,3,1,,7.227690843274125
C02676,2,1,4.302346073864772,
C02677,5,1,,7.2617678205126746
C02678,3,0,,8.48457377086808
C02679,3,0,,
C02680,2,2,,
C02681,11,1,,8.90392837529222
C02682,10,0,4.299082923010649,6.48705587461346
C02683,3,2,,
C02684,2,2,,7.354982063337998
C02685,4,0,3.8889798129174804,2.2119863657389267
C02686,5,2,2.9332884602802585,
C02687,6,0,2.870767059376369,
C02688,7,1,4.813060585519754,8.811046050517776
C02689,4,2,3.9139554715289853,10.0
C02690,1,0,3.8329174874007714,
C02691,7,4,4.827012800851888,
C02692,2,2,4.96648832454741,
C02693,4,0,4.403370781373717,8.525813184914185
C02694,3,0,4.91169780679416,
C02695,3,3,,9.496288961859957
C02696,6,2,,9.450028514862156
C02697,5,2,4.944844473765745,9.312632711413782
C02698,2,1,,
C02699,4,1,1.4179443792450215,
C02700,4,1,5.0,
C02701,4,2,,
C02702,3,1,4.973533748189169,
C02703,3,2,,
C02704,10,0,,
C02705,5,1,4.750145910124011,7.886998443766429
C02706,8,0,4.340064089391867,5.543650792670062
C02707,4,1,,7.0180234444178975
C02708,5,0,2.7803464083205456,7.018625511803255
C02709,11,1,,3.9863835626681743
C02710,7,1,,
C02711,2,1,2.966683679511656,6.717544789195014
C02712,3,0,4.4987114108292054,
C02713,3,3,4.542046804271362,8.055447333115476
C02714,2,1,,8.29143546754278
C02715,7,1,4.849633658472573,6.442868844983429
C02716,4,0,4.2069171597688,
C02717,6,1,,7.710544448303372
C02718,2,4,1.4887936809847915,3.6804015422608978
C02719,2,0,4.096930317716471,7.936811093454943
C02720,9,1,3.7181936170994443,
C02721,5,3,4.131075852554674,
C02722,5,0,,
C02723,5,0,5.0,
C02724,2,1,,9.27058338732872
C02725,4,0,,0.29714681175937585
C02726,6,1,,
C02727,7,0,4.611905532381226,6.2200417665158785
C02728,4,1,4.6975662327678185,
C02729,7,2,,6.722103969076519
C02730,5,3,4.746835970970171,
C02731,2,1,4.7941803801323815,6.871063944055836
C02732,5,0,,3.0582575295834062
C02733,5,1,,
C02734,9,0,5.0,
C02735,6,4,5.0,
C02736,6,1,3.8594553533424647,
C02737,4,1,1.0079048509790955,
C02738,10,2,4.406057427785488,9.325073565065454
C02739,4,0,2.2466425898068687,
C02740,4,1,4.195337458960926,7.765156278064066
C02741,5,0,,
C02742,2,1,,5.820374965527877
C02743,9,0,,
C02744,4,2,3.3469223693475527,
C02745,4,2,,
C02746,5,5,,
C02747,5,0,,8.010621887556566
C02748,4,0,,8.872737155863804
C02749,3,0,,8.008167774225734
C02750,8,1,,
C02751,6,2,5.0,
C02752,4,0,4.419978493471111,
C02753,7,1,4.720161731446874,8.355234868227935
C02754,2,0,4.4810181364150505,8.368181971373081
C02755,0,0,,
C02756,4,3,,1.7810780024296977
C02757,4,0,,
C02758,2,2,,8.961269383753603
C02759,5,1,4.9667148559650585,
C02760,6,2,,9.221614055645075
C02761,6,1,,
C02762,1,0,3.4320300124745926,6.539016482319916
C02763,7,1,3.1923123861177376,
C02764,2,1,4.035003984415381,6.521766941560832
C02765,5,1,4.026830000214335,0.0
C02766,3,1,,
C02767,2,0,4.4758818894940005,
C02768,4,0,4.698185600366896,7.10639811052963
C02769,10,1,,9.245229212107406
C02770,4,1,3.8792793607632925,
C02771,4,0,4.620160688492957,7.049158689285911
C02772,6,0,3.6626605136437473,
C02773,5,0,2.910072934156977,4.64009395604457
C02774,1,2,,
C02775,3,0,,
C02776,7,2,,3.2660625527006584
C02777,8,2,4.5786277756948275,6.843930662516017
C02778,5,2,,7.793241027258904
C02779,6,2,4.617285659999503,8.847286712075935
C02780,6,0,4.841228883232386,
C02781,4,3,4.906555397921245,9.707916467712655
C02782,8,1,4.927757244807601,9.916409648546068
C02783,5,0,,5.7792058816598955
C02784,4,2,2.6090615580329644,
C02785,6,0,2.9386055182060837,
C02786,5,1,4.266068539483668,
C02787,6,1,4.240102901689169,
C02788,3,1,4.352789050212335,7.338117883280637
C02789,7,2,4.521929657438412,
C02790,5,1,3.0206195895556545,2.726496035438398
C02791,8,1,,7.7394278483106485
C02792,4,0,,
C02793,9,1,,
C02794,3,0,4.447850410420788,7.147864521349941
C02795,1,2,,1.2027707328687725
C02796,4,0,3.8658972843189856,7.044811365921662
C02797,4,1,,4.020924540870178
C02798,1,0,,
C02799,1,2,,7.5860873533664215
C02800,10,1,5.0,8.751621707098332
C02801,2,0,,4.836013818582615
C02802,2,0,,7.410453366016276
C02803,5,0,4.969602828072794,
C02804,3,2,,
C02805,4,0,,
C02806,5,1,4.551578094802771,10.0
C02807,4,1,,
C02808,2,1,1.664272284017155,2.808728500727579
C02809,6,0,,
C02810,2,0,,
C02811,3,1,4.610317051575213,10.0
C02812,5,0,3.940049465468421,10.0
C02813,5,2,,
C02814,2,0,,
C02815,5,0,3.7736423843916294,2.0048111071530945
C02816,6,3,,
C02817,5,1,4.725599462258909,8.609135584658912
C02818,7,3,3.653061459170959,
C02819,4,1,,
C02820,3,2,,8.787748741583608
C02821,5,0,,7.739192300956035
C02822,9,1,4.680626754228496,8.45499286112206
C02823,4,1,3.213512726027695,
C02824,1,0,,2.0047318253703046
C02825,3,1,4.423351831780472,9.086961821535485
C02826,6,0,3.765050892792322,8.339036882529081
C02827,4,0,3.2820827766331444,10.0
C02828,6,2,,
C02829,4,2,,
C02830,4,0,,6.113976436853122
C02831,7,0,,
C02832,3,1,,9.316041111416203
C02833,3,1,3.85697168446068,10.0
C02834,4,0,1.6698245034441177,4.420137517629631
C02835,6,1,3.580551973388642,
C02836,5,1,,6.949029478288125
C02837,4,2,,6.607106331034701
C02838,7,1,,6.645916768471778
C02839,3,0,2.43655466680253,
C02840,7,1,4.845849783325914,7.6334874389696905
C02841,4,1,,4.138065164644891
C02842,5,0,,
C02843,7,0,3.6986251422457768,4.217031429050347
C02844,6,1,5.0,
C02845,5,0,,
C02846,4,0,4.122622159515453,9.83064851271751
C02847,3,1,4.464108429200058,
C02848,8,1,,
C02849,1,0,5.0,6.543228516210869
C02850,3,1,,4.817357512188779
C02851,4,1,5.0,9.863391234724006
C02852,4,1,5.0,
C02853,7,2,3.7220793622380106,
C02854,5,3,4.6092919208618035,
C02855,6,1,,
C02856,5,1,5.0,7.121679461871526
C02857,3,1,4.306223459058941,7.303147913707563
C02858,8,4,4.910086613000967,8.07198663935943
C02859,7,1,2.8456041296788315,1.6423818579578136
C02860,2,3,,9.018500218904913
C02861,6,1,,9.411994617323455
C02862,6,1,3.193638405563349,7.604147620661863
C02863,5,3,3.8526393026812764,
C02864,3,2,2.7679011079020626,3.906405438631688
C02865,7,1,2.51658884232042,
C02866,5,1,4.27005923545108,7.436198854533739
C02867,3,2,,6.979545831238765
C02868,3,2,,
C02869,3,0,5.0,
C02870,5,0,3.746943922161999,8.226330225381801
C02871,3,3,,5.574337752068165
C02872,7,2,4.724519907778324,
C02873,5,1,4.683996214396795,5.806978555071759
C02874,3,1,,6.151532739605199
C02875,1,1,,
C02876,5,2,,
C02877,10,2,,0.7741962391808261
C02878,6,4,2.8486232730498147,
C02879,9,1,4.513179706010916,
C02880,3,0,3.954762559006398,7.8169055397518985
C02881,5,0,4.948217007683436,
C02882,7,0,4.300390417273973,
C02883,4,1,3.334650488525541,5.67839073199437
C02884,3,0,,1.3895252883567264
C02885,13,0,2.5506867400497484,
C02886,3,0,1.7393534342485755,2.578600737986649
C02887,6,2,,4.097901299702708
C02888,5,1,,
C02889,6,3,3.5437803646107766,
C02890,5,1,4.569499901665182,8.794767983491854
C02891,3,2,2.9666853566790246,1.2556675577461975
C02892,8,1,3.8392800318823848,
C02893,2,1,5.0,
C02894,6,1,2.3055242812735375,4.351261886162615
C02895,2,0,4.73776272102562,8.392781737235595
C02896,4,1,,
C02897,4,1,,6.199079869158083
C02898,7,3,4.858607322434303,
C02899,4,5,,7.695580072151149
C02900,5,1,3.5272865858573144,8.584983949270102
C02901,5,0,,
C02902,5,2,,
C02903,3,0,,
C02904,6,0,,
C02905,7,2,4.059512219408656,
C02906,9,2,3.90781213304242,7.490926479468766
C02907,4,3,,7.396855181437405
C02908,5,2,4.039809357799872,
C02909,1,1,,5.930844744073657
C02910,5,1,2.6381677102840175,
C02911,5,1,5.0,
C02912,2,0,4.46664327806593,
C02913,4,2,5.0,10.0
C02914,3,0,,
C02915,6,1,4.695408716542749,5.749585026396862
C02916,5,0,3.976151053795301,
C02917,7,0,,6.026350101416796
C02918,3,1,,
C02919,1,1,3.457290628092531,
C02920,7,1,4.027843525366692,
C02921,4,1,,9.440306835822321
C02922,7,1,,
C02923,8,4,4.288309404991845,8.294260189362573
C02924,10,0,,9.264133881255086
C02925,6,2,3.362454423154841,3.128743977123695
C02926,1,0,2.5252275509853197,3.462221826567792
C02927,3,1,4.558335626015839,
C02928,5,0,,
C02929,5,1,,
C02930,8,1,,
C02931,6,0,4.550519755319635,6.2705599401284875
C02932,6,2,,
C02933,6,1,,
C02934,8,0,3.5405172417826636,
C02935,2,0,4.650549531665346,7.567399110403439
C02936,7,2,,9.863487595434965
C02937,4,3,,5.074536471544651
C02938,6,0,,7.795216968951519
C02939,6,3,4.218651904725033,6.937461061137704
C02940,3,0,,6.506865448410515
C02941,3,1,,
C02942,7,1,4.320578930073053,
C02943,3,0,4.832209812017595,9.053925176387208
C02944,11,0,3.760795616362679,1.0606922354071004
C02945,6,1,4.7281432331028315,9.114293175156028
C02946,1,1,4.380745832138471,8.177953753068378
C02947,4,1,,3.8462965122585597
C02948,2,1,4.092333641363437,
C02949,5,3,4.997819046859628,8.108032849388822
C02950,7,1,3.552913627296445,6.564064623944101
C02951,9,1,,7.833002608645529
C02952,9,2,,
C02953,2,1,3.2295247274234726,
C02954,3,0,,
C02955,9,0,1.957821825650857,
C02956,13,1,,7.663469367238273
C02957,5,2,,6.881941784860167
C02958,6,0,4.528464443232329,
C02959,7,2,,9.077120958097385
C02960,5,1,4.3734387855191565,7.48441464058147
C02961,2,1,,
C02962,3,1,5.0,6.678028651798582
C02963,3,0,5.0,6.216859661778525
C02964,7,0,4.988314943956569,
C02965,5,1,2.746737035412154,4.562026536984606
C02966,5,0,4.877335303968303,
C02967,3,3,,3.9418493773435905
C02968,9,2,,
C02969,3,1,,
C02970,3,0,,6.697189255364276
C02971,10,2,4.1586685894959965,8.588251830409686
C02972,6,1,,8.271850022415432
C02973,8,1,,5.589427029152079
C02974,6,1,,9.372131570637578
C02975,3,2,,
C02976,6,0,,2.54656592309816
C02977,6,2,3.0784320449329345,7.171167699132084
C02978,3,0,,
C02979,5,1,1.8735351466015033,1.4443548496893914
C02980,6,1,,
C02981,7,2,,4.843766173190462
C02982,4,1,4.145282335531593,
C02983,5,0,3.8720240608224277,
C02984,4,2,,
C02985,8,1,,7.665733141904032
C02986,5,2,,
C02987,8,1,,
C02988,2,2,,7.191350964010555
C02989,3,2,,
C02990,6,0,4.500857148457973,
C02991,6,0,3.7687496947296832,4.306745788774415
C02992,3,0,3.605307570766413,8.416719960554758
C02993,7,2,,
C02994,8,1,4.054898183490092,5.921480789831515
C02995,4,1,,
C02996,8,0,4.894539972360089,6.160630569712048
C02997,1,0,4.6444124632134525,
C02998,4,0,4.613344543448522,9.394502911891308
C02999,8,1,4.022146444649583,6.000599462801401
C03000,6,1,4.280118369771556,8.448717190176222
C03001,7,0,3.0879443239735282,4.252723136019084
C03002,2,0,4.737608122248453,9.692634043673937
C03003,2,0,3.7749446512268627,
C03004,5,0,3.7073864823044134,
C03005,6,0,,
C03006,7,1,5.0,8.833321005197826
C03007,3,0,,
C03008,7,1,3.5487197355790125,
C03009,10,2,,6.884821502003476
C03010,6,2,4.584432834701891,6.801404388418047
C03011,11,1,,
C03012,5,1,4.6416288555452105,
C03013,6,1,,
C03014,2,0,4.442923033084175,
C03015,6,1,1.7142319058343172,4.068933431182768
C03016,4,2,4.186000151467191,7.3567923620597595
C03017,10,4,,5.16359533525117
C03018,4,3,5.0,
C03019,3,2,3.862882311986943,8.245712972654282
C03020,2,0,4.365393512171545,2.957797749109293
C03021,5,1,,2.8566309184395497
C03022,3,1,4.960981011675079,
C03023,4,0,5.0,8.948952836430996
C03024,7,2,,4.2806499344921
C03025,2,0,5.0,
C03026,3,1,3.137251965761294,6.393741545398736
C03027,5,0,2.8060210305023556,6.195954489081018
C03028,7,1,4.23182218372357,
C03029,5,1,4.3032176416187875,7.368061798267586
C03030,4,0,4.619856004780259,
C03031,4,0,,5.642179961622758
C03032,5,1,,
C03033,4,0,,
C03034,2,1,,
C03035,2,2,,
C03036,9,1,4.491878447694735,6.583492131409055
C03037,3,0,4.750375170499057,
C03038,9,2,,8.203372448873102
C03039,4,0,3.132047664463758,
C03040,4,1,4.813724868120648,8.721788362913022
C03041,4,0,3.0341481847947827,
C03042,9,0,,
C03043,3,0,4.282579200928145,7.449789253149722
C03044,3,0,4.905738198615471,9.680736183979816
C03045,4,0,3.5119056601750316,
C03046,8,1,4.8854851514521895,
C03047,3,2,,9.586549663145018
C03048,7,1,,5.008346146231761
C03049,6,2,3.738997408084371,
C03050,3,4,,6.864461721306569
C03051,7,0,,5.353857587137141
C03052,10,1,4.422989014803679,
C03053,6,1,4.668574660882085,6.754586184661666
C03054,7,0,,5.755840682868233
C03055,4,0,,
C03056,4,2,5.0,8.307997596870207
C03057,5,0,,
C03058,10,2,5.0,8.78419567994995
C03059,6,1,3.5629354644980786,
C03060,2,2,,2.46938699547865
C03061,5,3,4.681396351241617,
C03062,5,0,,7.611905211930061
C03063,2,0,4.7083303997811665,10.0
C03064,6,0,2.9301023475159136,3.2414155495017947
C03065,4,3,,6.757950921028945
C03066,4,2,4.588552260836238,
C03067,5,1,4.313560315649989,
C03068,7,3,4.193155643669381,
C03069,7,0,4.013480551511181,
C03070,7,1,3.3760835740062234,4.010998765648559
C03071,3,3,4.890491209543459,
C03072,4,1,,
C03073,6,0,3.791994701299964,
C03074,3,3,,4.843163574424111
C03075,5,1,4.13226212138649,
C03076,11,4,3.347805823115243,5.307496400941535
C03077,5,0,4.904954858030169,8.239394301909536
C03078,6,5,4.727923821846263,
C03079,1,1,3.9348636074421015,8.155099386257621
C03080,3,0,,
C03081,5,2,4.882908106300327,6.686782630886734
C03082,8,0,5.0,8.555323678999882
C03083,7,1,,
C03084,6,0,4.896595705788123,
C03085,6,2,3.827125811881279,
C03086,4,1,,10.0
C03087,6,1,,
C03088,3,0,4.093657799380723,
C03089,3,0,4.909753210820662,
C03090,3,2,4.54363544602937,6.801132791507097
C03091,2,2,3.573974397367113,3.3882396443762968
C03092,6,1,4.918544801058481,4.1830481983140535
C03093,5,1,,
C03094,3,1,3.049905688650452,0.3496455977730655
C03095,2,1,4.6659845036606615,
C03096,8,0,,2.4606605076171655
C03097,5,0,4.30504591988854,5.213173062664804
C03098,5,4,3.48394958007943,6.926783947929287
C03099,9,1,,
C03100,2,1,4.7957959173171405,
C03101,5,1,3.4422117118344993,
C03102,6,0,,
C03103,2,2,,7.699389776451526
C03104,9,1,4.728171191652825,9.286482692170397
C03105,4,1,,8.64224294965408
C03106,6,3,5.0,
C03107,1,2,4.7345922986778115,
C03108,3,2,,2.750258368378918
C03109,4,0,3.7062569815037825,
C03110,3,1,,8.049485261729943
C03111,6,2,5.0,5.662913116740082
C03112,1,2,4.0237843198318135,
C03113,3,2,3.301972656123196,
C03114,7,0,,
C03115,6,1,5.0,5.595581321995651
C03116,5,0,4.279475676953528,
C03117,2,1,4.7151951280933195,7.637006695741189
C03118,4,1,,5.293197696132465
C03119,3,1,4.737276628041165,8.607336929119686
C03120,3,3,4.242893164492157,
C03121,5,0,,
C03122,2,0,,5.624241831994899
C03123,5,2,,7.620735128669555
C03124,4,0,3.346212916473356,
C03125,10,1,4.610344248830782,
C03126,6,1,5.0,5.679488914145602
C03127,8,1,3.9447163595612245,5.565678644570227
C03128,7,1,,
C03129,3,2,4.4594194369683215,8.211079846680713
C03130,7,1,3.3387938052045025,
C03131,5,1,,
C03132,5,0,,6.401681758857221
C03133,4,0,3.9954509691711144,
C03134,2,2,4.364494098424863,
C03135,2,1,3.8686245151783183,8.41176153602444
C03136,1,1,4.140734365146423,
C03137,3,2,,3.54145870637895
C03138,6,1,3.8143649701140125,3.1613249267479313
C03139,6,0,4.926887831399796,
C03140,5,0,,7.176671215985734
C03141,5,2,,5.340713800025446
C03142,3,0,3.4269769762841737,5.775702229827932
C03143,5,1,3.9312266001316014,
C03144,2,0,4.29169457593488,
C03145,6,1,,6.463762645895231
C03146,5,1,,
C03147,1,0,4.445022277797629,
C03148,9,2,4.530040923373303,
C03149,10,1,4.641086811015687,
C03150,6,1,4.612320146648562,
C03151,3,3,,
C03152,7,2,,
C03153,4,0,2.7224787494570357,
C03154,7,0,3.997646681674105,7.230677868356134
C03155,5,0,5.0,
C03156,7,0,2.9137928414380014,5.229303572853525
C03157,5,1,,
C03158,6,1,4.397035480917853,6.137864426543551
C03159,10,2,2.0748861150077116,1.7645953564335657
C03160,4,1,4.5886952368139395,6.24114699464365
C03161,6,2,,
C03162,5,0,4.861437762627167,
C03163,3,1,4.7613977898295206,5.942767744222356
C03164,4,1,,1.5427819102563372
C03165,6,0,3.7792766309303305,
C03166,8,0,4.6065284151839485,
C03167,4,1,,
C03168,9,0,2.9104186801290206,2.8965626489901775
C03169,4,1,2.4556619146950154,6.159592019901162
C03170,7,1,,
C03171,6,3,,
C03172,10,0,,0.06352767796362713
C03173,5,1,4.301095170330207,
C03174,3,0,,
C03175,6,0,4.227041567834376,0.0
C03176,4,0,3.8600884603728214,6.066179850368825
C03177,6,1,4.484330262784975,8.888516875483933
C03178,3,1,4.416699418104887,
C03179,3,0,5.0,8.513463180875227
C03180,2,0,,8.35778211927081
C03181,8,1,,
C03182,6,1,,7.781532374392473
C03183,3,1,4.173619558386221,2.478347137749906
C03184,3,2,5.0,
C03185,9,1,4.2415077026801615,8.486343613831592
C03186,5,1,,
C03187,10,0,3.9426993498663805,6.645824928184975
C03188,3,1,,
C03189,7,2,4.995172855474816,9.406181765542982
C03190,8,1,4.389450546431621,8.364320165475187
C03191,2,1,,7.874980464424193
C03192,5,1,4.283535681433417,
C03193,5,0,,10.0
C03194,3,2,4.408734513353317,
C03195,3,0,,5.079331643478166
C03196,9,1,,
C03197,4,1,4.548523315784819,
C03198,8,0,,5.489982571704991
C03199,6,0,,
C03200,3,0,,
