customer_id,support_tickets_30d,support_tickets_90d,open_tickets,avg_resolution_hours,escalation_count
C02098,2,2,2,18.862950960722998,0
C02099,0,2,0,7.5755941338479875,0
C02100,5,7,2,17.106425288459327,0
C02101,0,3,0,1.0,0
C02102,0,1,0,13.226029198259033,0
C02103,0,0,0,72.12889682445783,0
C02104,6,7,0,52.388917438607905,0
C02105,0,3,0,43.6761459123717,0
C02106,0,1,0,14.279330874308053,0
C02107,3,4,2,29.464803913252084,0
C02108,0,0,0,11.87986272837881,0
C02109,1,3,0,12.663904271503263,0
C02110,0,0,0,13.921590045698256,0
C02111,1,3,0,9.69735238404386,0
C02112,0,0,0,3.4776414549814234,0
C02113,1,2,0,16.871076391111558,0
C02114,3,4,2,3.605551033593194,3
C02115,2,3,0,12.9535163788029,0
C02116,2,4,0,23.58965369120931,0
C02117,0,1,0,46.565704511119584,0
C02118,0,1,0,7.935362430934864,0
C02119,0,1,0,8.929897817240896,0
C02120,0,0,0,7.513823896595848,0
C02121,0,0,0,18.55005492395384,0
C02122,0,1,0,7.709668509539942,0
C02123,0,1,0,77.12912807522353,0
C02124,0,0,0,10.808070181491926,0
C02125,1,2,0,47.01012162220338,0
C02126,2,2,3,55.59108665927397,1
C02127,0,2,0,7.358411177914873,0
C02128,1,2,0,70.8503880434972,0
C02129,1,1,0,21.189421734148503,0
C02130,1,3,0,5.293814384041504,0
C02131,1,2,0,25.424565566257137,0
C02132,1,1,0,3.640833013682215,0
C02133,0,2,0,5.142543337204339,0
C02134,1,3,0,5.72089950744312,0
C02135,3,4,0,32.32064799840188,0
C02136,0,3,0,21.738336763026112,0
C02137,2,3,0,14.497091896683674,0
C02138,3,4,0,31.732705392704265,0
C02139,0,1,0,13.08409636837261,0
C02140,1,3,0,16.712130264030097,0
C02141,1,2,0,19.316703750854018,0
C02142,1,2,0,26.374343482705243,0
C02143,0,1,0,11.159534645496594,0
C02144,0,4,0,12.57226334209524,0
C02145,0,2,0,8.755509228200312,0
C02146,0,0,0,18.576747711677648,0
C02147,0,1,0,11.95342360289811,0
C02148,2,2,0,18.74377660928414,0
C02149,2,3,3,52.74767693397795,0
C02150,1,2,0,62.782804907341294,0
C02151,0,2,0,1.0,0
C02152,1,2,0,12.151204763623396,0
C02153,0,1,0,16.450588859704197,0
C02154,5,6,1,48.48047767700989,0
C02155,0,2,0,17.15839433464896,0
C02156,3,5,1,10.472567146910784,0
C02157,0,0,0,21.812983674182703,0
C02158,1,3,0,14.319800872985592,0
C02159,5,5,2,58.83047625120171,1
C02160,0,1,0,10.735828691030346,0
C02161,1,1,0,14.986463961979585,0
C02162,1,2,0,8.576578759571373,0
C02163,0,1,0,9.626210006811775,0
C02164,1,2,0,8.89198531772316,0
C02165,1,1,1,67.04474044087367,0
C02166,0,0,0,1.0,0
C02167,0,0,0,6.789898344582179,0
C02168,2,3,0,43.07017597363537,0
C02169,0,0,0,20.496210243060407,0
C02170,0,0,0,15.450901733656618,0
C02171,0,1,0,21.677264726481887,0
C02172,0,2,0,8.377832702267826,0
C02173,0,1,0,21.75473919679516,0
C02174,0,2,0,9.043939589498187,0
C02175,0,1,0,15.797360785655535,0
C02176,3,4,3,16.079813729656692,0
C02177,0,3,0,16.34188410849602,0
C02178,0,0,0,7.502264837043288,0
C02179,0,4,0,16.252231524185653,0
C02180,0,1,0,1.0,0
C02181,2,4,0,12.31490151745654,0
C02182,0,0,0,13.010204518059536,0
C02183,1,4,0,47.15456075358071,0
C02184,0,1,0,15.059164044122209,0
C02185,0,1,0,6.0047932195900895,0
C02186,0,0,0,3.4565449869441416,0
C02187,1,1,0,11.130110725378463,0
C02188,1,3,0,10.620001306396002,0
C02189,1,3,0,17.29110665893259,0
C02190,0,1,0,6.4777065702215,0
C02191,1,2,0,10.882736287634739,0
C02192,1,2,0,1.4046148646220509,0
C02193,0,1,0,17.87814913250234,0
C02194,1,3,0,3.711503773677933,0
C02195,0,1,0,7.654662176498121,0
C02196,3,4,1,92.38187858205326,1
C02197,0,0,0,67.01410166930816,0
C02198,2,2,2,49.88857867197232,0
C02199,3,4,0,18.27376013616342,0
C02200,0,0,0,10.327609998110878,0
C02201,2,5,0,4.025232382522487,0
C02202,0,2,0,10.939406805432395,0
C02203,1,2,0,9.136042844213698,0
C02204,0,0,0,2.1533843148610483,0
C02205,0,1,0,24.512155038130757,0
C02206,0,0,0,12.677181892363846,0
C02207,0,1,0,9.795952315790597,0
C02208,0,3,0,14.729444722925576,0
C02209,1,2,0,16.16450698398352,0
C02210,0,1,0,19.143525998838776,0
C02211,1,1,0,5.125215783885101,0
C02212,0,1,0,9.600176535169886,0
C02213,0,3,0,7.302971385771048,0
C02214,0,2,0,16.348238550188974,0
C02215,0,1,0,1.0,0
C02216,1,3,0,10.190447700974554,0
C02217,0,1,0,82.35421739270461,0
C02218,1,2,0,21.405771079382014,0
C02219,2,3,1,20.796705644150634,0
C02220,1,1,0,6.999381934879043,0
C02221,0,2,0,87.14583746008717,0
C02222,6,9,3,26.573409693510854,0
C02223,3,5,3,57.34402685556739,0
C02224,0,0,0,14.89357791568907,0
C02225,0,0,0,17.3655929183866,0
C02226,0,1,0,11.956937214913811,0
C02227,1,2,0,1.0,0
C02228,0,2,0,25.551331621646785,0
C02229,0,0,0,36.35004110561294,0
C02230,0,0,0,35.757371873474966,0
C02231,1,1,0,1.8631106765663628,0
C02232,0,1,0,6.558456833763664,0
C02233,1,1,0,8.519552011808852,0
C02234,0,2,0,12.808388747919697,0
C02235,0,1,0,11.571696080686287,0
C02236,0,2,0,18.632508038522204,0
C02237,5,6,0,48.828938951450056,0
C02238,0,1,0,40.31068059781583,0
C02239,2,2,0,14.493298148471077,0
C02240,1,2,0,20.179569842389323,0
C02241,0,1,0,12.945492979945547,0
C02242,0,3,0,7.335478249461034,0
C02243,0,0,0,1.5503964715391216,0
C02244,0,2,0,3.2309480708253027,0
C02245,1,2,0,3.8889755618381,0
C02246,3,3,1,54.215280000284395,0
C02247,1,3,0,17.350963433850545,0
C02248,1,2,3,58.757005073079064,0
C02249,1,2,0,13.181333678224723,0
C02250,0,0,0,19.611001986767118,0
C02251,3,3,3,101.6372966306526,2
C02252,1,3,0,14.159357610265054,0
C02253,1,1,0,6.839665084212272,0
C02254,0,2,0,9.811199614378548,0
C02255,3,3,0,49.57805015005545,0
C02256,4,7,3,58.370160510787116,0
C02257,2,2,0,17.560206940249437,0
C02258,2,2,0,63.50427468651844,0
C02259,3,3,2,49.822808400994006,0
C02260,0,1,0,22.683352387406888,0
C02261,0,0,0,19.93260857925178,0
C02262,6,7,3,60.87514275558187,1
C02263,0,2,0,7.534325768681542,0
C02264,0,0,0,14.584794546973516,0
C02265,1,4,0,14.199192002399895,0
C02266,2,3,0,13.2590465175636,0
C02267,2,3,0,81.97935295446695,0
C02268,1,3,0,12.658312310171725,0
C02269,0,3,0,18.3863400184323,0
C02270,0,3,0,1.0,0
C02271,2,2,0,10.09885015504102,0
C02272,0,0,0,17.520280058244886,0
C02273,1,2,0,18.148280539108637,0
C02274,1,1,0,20.020655614410696,0
C02275,0,1,0,16.489325721006608,0
C02276,0,0,0,16.340049571437294,0
C02277,5,5,0,26.36209206167157,0
C02278,0,0,0,12.52154430963878,0
C02279,0,1,0,20.16411472888806,0
C02280,0,1,0,40.911624436844136,0
C02281,0,0,0,9.588638881064483,0
C02282,0,0,0,4.972139466442441,0
C02283,2,3,0,34.43368027049986,0
C02284,0,0,0,5.594375364618233,0
C02285,0,1,0,10.622644035743924,0
C02286,0,1,0,6.527061701129645,0
C02287,3,4,2,31.859329633605864,1
C02288,1,3,0,79.18257625822342,0
C02289,0,0,0,1.7784518803707865,0
C02290,0,0,0,6.950942518585235,0
C02291,0,1,0,11.472736808242372,0
C02292,0,0,0,6.451736877273753,0
C02293,1,1,0,10.848452997536912,0
C02294,1,3,0,13.047945827902188,0
C02295,1,1,0,13.82560361535134,0
C02296,3,3,1,54.99332304546326,0
C02297,0,0,0,16.739679460247665,0
C02298,0,2,0,20.995010749133662,0
C02299,0,2,0,7.44674553003275,0
C02300,1,1,0,6.320967055090438,0
C02301,0,0,0,12.389826815606696,0
C02302,1,2,0,16.197179843347964,0
C02303,0,0,0,6.885203932937631,0
C02304,0,1,0,10.77398263465138,0
C02305,0,0,0,15.954796714449472,0
C02306,0,2,0,6.5246155985975705,0
C02307,0,1,0,23.957072835083324,0
C02308,2,3,0,49.00914202258862,0
C02309,0,2,0,8.360118295216513,0
C02310,1,1,0,16.75854655420971,0
C02311,0,2,0,11.490843043751351,0
C02312,0,1,0,27.072429205441257,0
C02313,1,1,0,12.202931139143796,0
C02314,1,1,0,6.460443855413403,0
C02315,1,3,0,9.545203155320308,0
C02316,3,3,3,63.955998832282454,0
C02317,4,4,2,72.93339154363315,0
C02318,0,2,0,20.113100064455644,0
C02319,0,0,0,3.8994671124303597,0
C02320,1,2,0,45.08265351427334,0
C02321,1,2,0,6.746769810960205,0
C02322,1,3,0,35.534016724147975,0
C02323,5,5,2,85.42132060081515,0
C02324,1,1,0,8.838335904846442,0
C02325,1,2,2,30.019108866543977,1
C02326,6,6,1,4.947224589201284,0
C02327,0,1,0,1.0,0
C02328,0,3,0,15.982356104347156,0
C02329,2,3,0,13.35884345116088,0
C02330,0,1,0,20.33389312735327,0
C02331,0,0,0,7.578507207121631,0
C02332,1,1,0,8.357361994405178,0
C02333,0,0,0,13.337943152735612,0
C02334,2,2,0,15.003703995891296,0
C02335,6,6,2,80.32933649417069,1
C02336,1,2,0,3.2009729149246287,0
C02337,1,1,0,10.000547256481168,0
C02338,2,2,0,47.95471886399474,0
C02339,1,2,0,6.691011871519567,0
C02340,4,5,3,52.10304730995919,1
C02341,1,4,0,5.1780698939170655,0
C02342,2,2,1,83.6768950396997,2
C02343,3,3,0,12.117279140952775,0
C02344,1,3,0,78.18167193988353,0
C02345,0,1,0,1.0,0
C02346,1,2,0,13.381116480905487,0
C02347,0,1,0,11.756433308653515,0
C02348,1,1,2,33.98543468393727,0
C02349,0,1,0,22.719597451459485,0
C02350,1,1,0,10.236615855012017,0
C02351,0,1,0,19.275999398525574,0
C02352,1,2,0,9.03606196736379,0
C02353,1,2,0,69.8443429358307,0
C02354,0,4,0,9.517629224438299,0
C02355,0,1,0,23.99327513463794,0
C02356,0,0,0,11.66097362828825,0
C02357,0,0,0,19.908933090993088,0
C02358,0,1,0,19.21837923908138,0
C02359,0,1,0,5.321012193002277,0
C02360,0,3,2,39.185868498678474,0
C02361,0,2,0,4.019287011411583,0
C02362,0,0,0,9.884895192995488,0
C02363,0,2,0,13.21472512517401,0
C02364,0,1,0,17.60397647465436,0
C02365,0,0,0,7.724886125605821,0
C02366,0,0,0,17.324765731498395,0
C02367,1,1,0,10.268527209685814,0
C02368,1,2,0,13.60863301686213,0
C02369,1,1,0,7.293957275959783,0
C02370,2,3,0,6.826672872782701,0
C02371,0,0,0,9.543350531638643,0
C02372,2,4,0,10.197992088861739,0
C02373,1,3,0,16.437454295471632,0
C02374,6,6,1,13.458649134266992,0
C02375,0,0,0,17.406606756727182,0
C02376,1,2,0,19.808105618301827,0
C02377,1,3,0,27.846177910259446,0
C02378,1,1,0,10.027857477967641,0
C02379,0,2,0,11.857806158548554,0
C02380,0,1,0,9.0026971290202,0
C02381,5,7,1,54.64491530654929,2
C02382,0,2,0,51.26192826667555,0
C02383,1,1,1,55.45491544000513,1
C02384,0,1,0,13.680175039056437,0
C02385,3,5,2,24.232904607862086,0
C02386,3,4,0,14.122486989897503,0
C02387,5,6,3,67.14131054922655,0
C02388,1,1,0,4.555242554348837,0
C02389,0,2,0,20.937354452599543,0
C02390,0,1,0,13.674569502449271,0
C02391,0,0,0,1.0,0
C02392,0,0,0,21.4803463750649,0
C02393,0,0,0,39.55919628955841,0
C02394,3,5,3,64.09797999151911,1
C02395,6,7,0,51.52930231770401,0
C02396,4,6,1,67.96658628392895,0
C02397,0,3,0,12.11116722471079,0
C02398,1,2,0,9.117012688960616,0
C02399,0,0,0,9.121183902799027,0
C02400,1,1,0,16.741480237189904,0
C02401,3,6,2,82.82311719768894,0
C02402,0,0,3,44.74473362229221,1
C02403,0,0,0,14.769923637652631,0
C02404,4,5,0,85.17829126653524,0
C02405,0,1,0,18.836354158303397,0
C02406,0,0,0,5.49313545006844,0
C02407,3,4,0,54.4644439744218,0
C02408,0,0,0,19.842314732802937,0
C02409,1,2,0,17.65360389076777,0
C02410,0,1,0,22.63641755035695,0
C02411,0,1,0,8.051326394040656,0
C02412,0,1,0,20.553550982352917,0
C02413,1,2,0,23.801678029049263,0
C02414,3,3,2,43.5583347214339,1
C02415,2,4,1,56.714034623033164,0
C02416,0,0,0,6.913723275997778,0
C02417,0,0,0,115.68390110347543,0
C02418,0,0,0,10.670167481144727,0
C02419,2,3,0,65.93570012371399,0
C02420,0,1,0,11.003249623943185,0
C02421,0,0,0,53.57644582577605,0
C02422,0,1,0,17.49790350293893,0
C02423,2,3,0,19.35739760011692,0
C02424,7,7,0,60.65600009266985,0
C02425,0,1,0,7.556848947727421,0
C02426,1,1,0,71.73015775682798,0
C02427,1,1,0,19.83314854030686,0
C02428,1,3,0,8.581558084034445,0
C02429,0,2,0,1.0,0
C02430,3,3,3,42.949869286854124,0
C02431,5,6,2,50.90259076331576,2
C02432,1,3,0,4.848640724315456,0
C02433,0,0,0,46.108738385934885,0
C02434,0,1,0,7.533354040557163,0
C02435,3,4,1,52.32388449993968,0
C02436,0,1,0,17.22386346306341,0
C02437,1,1,0,12.519285131965006,0
C02438,0,0,0,23.85082933532126,0
C02439,0,1,0,23.177224052795353,0
C02440,1,3,0,3.4082308883385988,0
C02441,0,3,0,14.812203741336269,0
C02442,1,1,0,16.26792909534688,0
C02443,0,1,0,20.274427136431704,0
C02444,0,2,0,12.850938789448577,0
C02445,0,0,0,20.288042027121712,0
C02446,5,6,2,66.27294607141201,0
C02447,1,2,0,1.3643997397119563,0
C02448,5,7,2,53.5446508656647,0
C02449,1,1,0,21.235084756904804,0
C02450,0,0,0,17.00870112930523,0
C02451,0,0,0,18.651578104466644,0
C02452,0,1,0,17.57258885875293,0
C02453,0,0,0,16.522866283601793,0
C02454,0,1,0,14.579059639072064,0
C02455,1,2,0,4.190088503114438,0
C02456,0,1,0,1.8913344001888959,0
C02457,1,1,0,13.76430989678861,0
C02458,0,0,0,4.258409968582063,0
C02459,3,4,2,89.13887082796292,1
C02460,1,2,0,15.673203359170609,0
C02461,2,3,0,30.32792698094161,0
C02462,1,1,0,5.551658495725059,0
C02463,1,2,0,19.550161353372182,0
C02464,1,1,0,15.750508581405136,0
C02465,2,4,0,47.69555114410873,0
C02466,0,0,0,19.584487527543004,0
C02467,1,3,0,11.071519557180585,0
C02468,0,2,0,5.075076327753916,0
C02469,2,4,3,31.13071270914788,3
C02470,0,2,0,15.450744231915374,0
C02471,0,0,0,5.6134161484485485,0
C02472,1,1,0,16.594107874402297,0
C02473,0,1,0,14.780526376488552,0
C02474,1,3,0,15.717786879573538,0
C02475,1,2,0,77.98293116271276,0
C02476,1,1,0,3.048487227367218,0
C02477,1,2,0,13.143163947782126,0
C02478,0,0,0,14.754210380013404,0
C02479,0,0,0,10.3904034682156,0
C02480,0,1,0,14.686547282077271,0
C02481,0,2,0,9.510273672037313,0
C02482,0,0,0,14.540025147269077,0
C02483,1,2,0,16.064700456957063,0
C02484,3,6,3,59.480632595370885,1
C02485,0,2,0,70.28039805710017,0
C02486,2,2,0,16.332347848191418,0
C02487,1,2,0,17.41501461303782,0
C02488,1,3,0,11.57146616680699,0
C02489,0,1,0,4.736279240449424,0
C02490,1,2,0,55.582919961627,0
C02491,0,0,0,16.235919533845486,0
C02492,1,1,1,92.01699800532506,0
C02493,2,2,0,14.839346950802087,0
C02494,0,1,0,35.718502333864386,0
C02495,1,5,0,15.360464051815725,0
C02496,1,1,0,11.111449876059382,0
C02497,0,2,0,4.439541732977684,0
C02498,0,2,0,21.104623995383285,0
C02499,2,4,0,58.41694216255138,0
C02500,4,6,3,31.768854544860147,0
C02501,2,2,2,48.041587557459884,0
C02502,0,0,0,14.549539109119682,0
C02503,0,1,0,38.96159847922081,0
C02504,1,2,0,22.37579822499441,0
C02505,0,2,0,10.385665229313254,0
C02506,0,2,0,20.162177500634094,0
C02507,0,1,0,12.802355593540863,0
C02508,1,3,0,13.498088185539167,0
C02509,2,3,0,53.35233014826219,0
C02510,0,0,0,10.442864021553328,0
C02511,0,0,0,14.252084798781093,0
C02512,1,2,0,8.808816556749232,0
C02513,1,2,0,4.36456327891467,0
C02514,0,2,0,16.880902679888358,0
C02515,1,1,0,14.357413905994386,0
C02516,2,5,0,5.64167069490296,0
C02517,1,2,0,10.028939459779732,0
C02518,1,2,0,6.403584270750485,0
C02519,1,3,1,61.35276732073372,1
C02520,0,0,0,68.17552988872212,0
C02521,1,1,0,20.373804551112308,0
C02522,0,2,0,57.49347816997406,0
C02523,0,0,0,12.119473735219815,0
C02524,2,2,0,8.426233746875319,0
C02525,4,6,1,92.81359064482915,0
C02526,0,1,0,10.799911214894916,0
C02527,3,3,0,77.94739220862778,0
C02528,0,3,0,14.050103114700828,0
C02529,0,1,0,9.595212768675555,0
C02530,0,0,0,10.614032597867842,0
C02531,0,1,0,4.594159794125112,0
C02532,0,1,0,14.141556063422106,0
C02533,2,3,0,1.0,0
C02534,2,3,0,8.29970107608705,0
C02535,0,2,0,1.2996135572840224,0
C02536,0,1,0,17.226796626073295,0
C02537,0,3,0,17.726222333248685,0
C02538,0,2,0,10.312331227072738,0
C02539,0,0,0,18.41944399466812,0
C02540,0,0,0,14.426236716742537,0
C02541,1,2,1,3.036951918064652,0
C02542,0,1,0,12.338756715089914,0
C02543,2,3,0,13.801314423993954,0
C02544,0,0,0,1.0,0
C02545,0,3,0,17.763625090178035,0
C02546,4,7,2,62.97296080341279,0
C02547,1,1,0,13.911026381124227,0
C02548,0,0,0,7.144236958116467,0
C02549,0,1,0,30.17811194997353,0
C02550,1,1,0,11.729146098571967,0
C02551,0,1,0,67.42769331294146,0
C02552,1,1,3,87.12675310134529,0
C02553,3,3,0,48.82401862309564,0
C02554,1,1,0,12.521706899577833,0
C02555,0,2,0,8.134597153246798,0
C02556,1,5,0,13.571184017078986,0
C02557,0,2,0,21.353497158741913,0
C02558,5,5,2,66.06838652319242,0
C02559,0,2,0,16.743773033310408,0
C02560,0,1,0,19.799715554335652,0
C02561,0,2,0,15.092031874334614,0
C02562,0,0,0,48.541370105995355,0
C02563,0,2,0,61.08434908007334,0
C02564,0,1,0,22.901806971661824,0
C02565,0,0,0,7.8865208603548815,0
C02566,1,2,2,51.23467170055356,1
C02567,1,2,0,15.677592683603926,0
C02568,1,1,0,1.0,0
C02569,0,3,0,22.545572618639092,0
C02570,3,4,3,10.943199370998144,1
C02571,0,0,0,8.945137967123364,0
C02572,0,0,0,5.716508094511067,0
C02573,2,2,0,35.055079128314176,0
C02574,0,1,0,6.49942558498317,0
C02575,1,4,0,3.608777023971907,0
C02576,0,2,0,14.93000973305033,0
C02577,3,6,0,1.0,0
C02578,1,3,0,4.525942137356658,0
C02579,0,1,0,11.030158697490897,0
C02580,1,1,0,14.452021308720777,0
C02581,2,2,0,10.079058088331657,0
C02582,0,2,0,3.892601382814716,0
C02583,2,5,0,13.510238935544802,0
C02584,2,4,0,15.247755023541096,0
C02585,2,2,0,84.64191932730589,0
C02586,3,4,0,14.177870306288117,0
C02587,0,2,0,16.30583458391542,0
C02588,2,2,0,1.0,0
C02589,0,0,0,15.222434299270928,0
C02590,0,1,0,71.1165282575338,0
C02591,0,1,0,1.0,0
C02592,1,2,0,4.998914691917202,0
C02593,1,1,0,3.8886180159331083,0
C02594,0,0,0,9.44244163249644,0
C02595,0,0,0,5.709810683902564,0
C02596,2,2,0,10.835758866041646,0
C02597,1,1,0,48.14952079381527,0
C02598,0,0,0,15.444153961416053,0
C02599,4,5,0,54.695161194360885,0
C02600,0,2,0,8.996413252254614,0
C02601,0,2,0,8.715165247012271,0
C02602,1,1,0,54.94225882110682,0
C02603,3,3,1,10.79026391091844,2
C02604,0,1,0,15.703382248852328,0
C02605,2,3,0,13.894646040323218,0
C02606,0,0,0,1.0,0
C02607,4,6,2,79.53786837166726,2
C02608,4,6,2,41.61571962839616,0
C02609,0,0,0,11.130233424596188,0
C02610,0,0,0,11.58063147979264,0
C02611,0,0,0,17.288549180320608,0
C02612,0,1,0,17.02994252869484,0
C02613,1,2,0,18.60690771258563,0
C02614,0,0,0,22.1533959276255,0
C02615,1,2,0,20.876132935000456,0
C02616,1,2,0,76.05118797735722,0
C02617,0,2,0,9.7451367607292,0
C02618,1,1,0,8.77188752243222,0
C02619,1,1,0,3.8066156467516734,0
C02620,0,1,0,12.177189005683992,0
C02621,0,1,0,15.25749683366918,0
C02622,0,0,0,14.041166384693286,0
C02623,0,0,0,17.934613047723214,0
C02624,0,0,0,4.884648760013218,0
C02625,1,1,0,9.114661890966897,0
C02626,2,2,3,27.525844460989557,1
C02627,0,1,0,5.698842268358148,0
C02628,1,3,0,11.089773843162233,0
C02629,0,1,0,8.633963048228063,0
C02630,1,2,0,4.437378831664914,0
C02631,0,1,0,6.237943277326126,0
C02632,0,4,0,64.29939836634574,0
C02633,1,2,0,23.903730623471105,0
C02634,1,1,0,11.11079636409958,0
C02635,1,1,0,9.008915570386602,0
C02636,0,1,0,5.01387908879283,0
C02637,0,1,0,55.41033393613106,0
C02638,1,1,0,10.910266833928606,0
C02639,0,1,0,15.077783468631539,0
C02640,2,2,0,15.281311215040077,0
C02641,2,2,0,7.666862428425618,0
C02642,1,4,0,16.605868597777466,0
C02643,0,0,0,14.009967962886034,0
C02644,4,4,0,46.43619295765063,0
C02645,0,0,0,9.97632025492187,0
C02646,5,6,1,50.3068713847845,1
C02647,2,2,0,1.0,0
C02648,0,2,0,15.567849927936631,0
C02649,0,0,0,16.836559587821647,0
C02650,0,0,0,12.829013662509677,0
C02651,0,1,0,10.258011395785784,0
C02652,1,1,0,11.020989053475287,0
C02653,0,0,0,10.721144697032553,0
C02654,0,0,0,1.0,0
C02655,0,4,0,10.715003898367655,0
C02656,0,1,0,10.899275974078922,0
C02657,0,2,0,14.651160095748349,0
C02658,1,2,0,42.190908516525845,0
C02659,0,1,0,18.074685560839143,0
C02660,4,7,3,1.0,0
C02661,0,2,0,25.19356581115931,0
C02662,0,1,0,19.57233872454219,0
C02663,0,0,0,4.855147267879789,0
C02664,0,2,0,13.812100461908043,0
C02665,0,1,0,13.633358706207714,0
C02666,0,0,0,11.571122587258863,0
C02667,0,1,0,5.355380813104979,0
C02668,0,0,0,47.8465006498148,0
C02669,0,1,0,11.146831197482776,0
C02670,1,2,0,16.5924637891803,0
C02671,1,2,0,5.47199992635651,0
C02672,1,1,0,1.1120013295478728,0
C02673,0,0,0,1.0,0
C02674,3,4,3,36.336958281491604,0
C02675,1,2,0,9.923140463537905,0
C02676,0,4,0,10.142228321115745,0
C02677,0,2,0,2.5606590417686235,0
C02678,0,1,0,13.101551322629943,0
C02679,2,2,0,6.024812802347176,0
C02680,0,2,0,84.78195007172597,0
C02681,0,3,0,10.267985710144945,0
C02682,1,3,0,13.19492613500085,0
C02683,0,0,0,10.4607879278213,0
C02684,0,3,0,17.328065970646968,0
C02685,1,4,3,63.70140927926158,0
C02686,2,5,2,69.95672250301514,0
C02687,0,3,0,54.10823215129949,0
C02688,0,1,0,12.325516627606797,0
C02689,0,0,0,13.74592540932532,0
C02690,0,2,0,13.804738245510336,0
C02691,1,2,0,10.957128274379402,0
C02692,0,1,0,9.443014476515213,0
C02693,0,1,0,8.027458425837926,0
C02694,0,2,0,5.6309421982793415,0
C02695,0,0,0,4.445534888139583,0
C02696,0,3,0,17.122208840824158,0
C02697,0,0,0,24.04088699241507,0
C02698,4,6,3,55.62076006416029,0
C02699,0,0,0,1.0,0
C02700,1,4,0,15.698249122385674,0
C02701,1,2,0,19.451760374295244,0
C02702,1,3,0,4.61043055449243,0
C02703,5,6,3,79.56195219927929,0
C02704,0,2,0,15.521924788744652,0
C02705,0,0,0,21.515180706546282,0
C02706,1,2,0,14.101483746627299,0
C02707,1,3,0,14.56748006488643,0
C02708,4,4,2,48.343978680681715,1
C02709,4,4,3,20.266391210528216,0
C02710,0,0,0,17.394863538138722,0
C02711,2,2,0,48.10956304169747,0
C02712,1,4,0,6.80083997673423,0
C02713,1,2,0,17.732566037339705,0
C02714,2,2,0,7.997788755132135,0
C02715,1,3,0,16.108286305801812,0
C02716,1,2,0,6.808471469852002,0
C02717,2,2,0,10.190587693528377,0
C02718,0,0,0,1.0,0
C02719,0,0,0,3.794249676351514,0
C02720,0,3,0,4.294999535478125,0
C02721,0,0,0,2.9756747227541016,0
C02722,1,1,0,11.288929330931378,0
C02723,1,2,0,1.0,0
C02724,2,3,0,14.207852954692221,0
C02725,4,5,0,9.730460225084741,0
C02726,0,0,0,1.7952303578056288,0
C02727,2,3,0,14.743874465226401,0
C02728,1,1,0,19.61007543245361,0
C02729,0,0,0,18.201068778871594,0
C02730,1,2,0,8.778948162339072,0
C02731,1,2,0,7.377520539865156,0
C02732,1,4,0,79.32554582354398,0
C02733,0,1,0,13.840226941365104,0
C02734,0,1,0,7.9463437093949025,0
C02735,1,1,0,8.054254191443704,0
C02736,0,0,0,2.3985689031377557,0
C02737,1,1,2,44.86490234975493,0
C02738,1,3,0,16.979980154532605,0
C02739,2,3,0,74.06039796310182,0
C02740,1,1,0,6.481500748377535,0
C02741,4,4,1,63.27638140751331,1
C02742,1,2,0,8.392898816559104,0
C02743,0,0,0,78.0250660046755,0
C02744,0,0,0,3.6588494103409985,0
C02745,0,0,0,12.648999426835244,0
C02746,0,1,0,16.296002528508048,0
C02747,1,2,0,8.44287037187458,0
C02748,0,0,0,3.361964482416086,0
C02749,0,0,0,12.327841207527648,0
C02750,0,1,0,21.32261097078814,0
C02751,0,1,0,15.989681875750248,0
C02752,2,2,0,6.086213201178024,0
C02753,0,0,0,12.757944154739839,0
C02754,1,2,0,12.771071526865846,0
C02755,5,7,0,54.93651760106459,0
C02756,3,4,2,35.17560294664983,0
C02757,1,3,0,8.2192800388518,0
C02758,0,2,0,11.81454490996918,0
C02759,4,6,0,11.994635817959756,0
C02760,0,1,0,1.0,0
C02761,0,1,0,12.397093828101186,0
C02762,2,2,0,48.48119349682192,0
C02763,4,5,1,34.448438957938656,0
C02764,3,3,0,19.376322981641575,0
C02765,1,2,1,10.312696297578306,0
C02766,3,5,1,71.03879051505534,0
C02767,2,3,0,12.944538086687405,0
C02768,2,2,0,16.824092078491255,0
C02769,1,2,0,11.213227490992768,0
C02770,1,2,0,8.37968459343798,0
C02771,0,1,0,14.213520398269257,0
C02772,0,2,0,11.33735176806383,0
C02773,3,5,0,84.24008947435738,0
C02774,3,4,1,1.0,0
C02775,0,1,0,49.71667283614946,0
C02776,1,3,3,106.9966059001111,3
C02777,0,0,0,1.0,0
C02778,1,1,0,17.736686995721776,0
C02779,1,1,0,11.609105098971293,0
C02780,3,5,0,17.35744831344895,0
C02781,0,0,0,3.548211596409484,0
C02782,1,1,0,8.500399601279264,0
C02783,0,2,0,15.993786294163398,0
C02784,1,1,1,44.513280891266064,0
C02785,4,4,3,61.38959102623609,0
C02786,0,3,0,8.678469620826668,0
C02787,1,2,0,12.762448088996237,0
C02788,0,2,0,13.80817282471455,0
C02789,2,2,0,20.234334785533527,0
C02790,0,0,0,56.84326500797788,0
C02791,0,1,0,9.310880665499578,0
C02792,0,2,0,12.308618080184665,0
C02793,0,1,0,19.311951091990068,0
C02794,0,1,0,16.350138301872427,0
C02795,1,3,3,50.540405044349626,0
C02796,0,0,0,5.656000988259739,0
C02797,1,3,3,67.01512568194156,0
C02798,0,2,0,5.0555093815134375,0
